CD_PROGRAMA_IES,AN_BASE,CD_AREA_AVALIACAO,CD_CURSO_PPG,CD_CONCEITO_CURSO
32001010086P2,2013,10,1,3.0
32001010086P2,2014,10,1,3.0
32001010086P2,2015,10,1,3.0
32001010086P2,2016,10,1,3.0
32001010086P2,2017,10,1,3.0
32001010086P2,2018,10,1,3.0
32001010086P2,2019,10,1,3.0
32001010088P5,2013,15,2,5.0
32001010088P5,2014,15,2,5.0
32001010088P5,2015,15,2,5.0
32001010088P5,2016,15,2,5.0
32001010088P5,2017,15,2,6.0
32001010088P5,2018,15,2,6.0
32001010088P5,2019,15,2,6.0
32001010089P1,2013,7,2,4.0
32001010089P1,2014,7,2,4.0
32001010089P1,2015,7,2,4.0
32001010089P1,2016,7,2,4.0
32001010089P1,2017,7,2,5.0
32001010089P1,2018,7,2,5.0
32001010089P1,2019,7,2,5.0
32001010090P0,2013,22,1,3.0
32001010090P0,2014,22,1,3.0
32001010090P0,2015,22,1,3.0
32001010090P0,2016,22,1,3.0
32001010090P0,2017,22,1,4.0
32001010090P0,2018,22,1,4.0
32001010090P0,2019,22,1,4.0
32001010091P6,2013,19,2,4.0
32001010091P6,2014,19,2,4.0
32001010091P6,2015,19,2,4.0
32001010091P6,2016,19,2,4.0
32001010091P6,2017,19,2,4.0
32001010091P6,2018,19,2,4.0
32001010091P6,2019,19,2,4.0
32001010093P9,2013,19,2,4.0
32001010093P9,2014,19,2,4.0
32001010093P9,2015,19,2,4.0
32001010093P9,2016,19,2,4.0
32001010093P9,2017,19,2,4.0
32001010093P9,2018,19,2,4.0
32001010093P9,2019,19,2,4.0
32001010094P5,2013,21,1,3.0
32001010094P5,2014,21,1,3.0
32001010094P5,2015,21,1,3.0
32001010094P5,2016,21,1,3.0
32001010094P5,2017,21,1,4.0
32001010094P5,2018,21,2,4.0
32001010094P5,2019,21,2,4.0
32001010095P1,2014,9,1,5.0
32001010095P1,2015,9,1,5.0
32001010095P1,2016,9,1,5.0
32001010095P1,2017,9,1,3.0
32001010095P1,2018,9,1,3.0
32001010095P1,2019,9,1,3.0
32001010096P8,2014,18,1,4.0
32001010096P8,2015,18,1,4.0
32001010096P8,2016,18,1,4.0
32001010096P8,2017,18,1,4.0
32001010096P8,2018,18,1,4.0
32001010096P8,2019,18,1,4.0
32001010097P4,2014,38,1,5.0
32001010097P4,2015,38,1,5.0
32001010097P4,2016,38,1,5.0
32001010097P4,2017,38,1,4.0
32001010097P4,2018,38,1,4.0
32001010097P4,2019,38,1,4.0
32001010098P0,2014,23,1,4.0
32001010098P0,2015,23,1,4.0
32001010098P0,2016,23,1,4.0
32001010098P0,2017,23,1,4.0
32001010098P0,2018,23,1,4.0
32001010098P0,2019,23,1,4.0
32001010099P7,2014,50,1,3.0
32001010099P7,2015,50,1,3.0
32001010099P7,2016,50,1,3.0
32001010099P7,2017,50,1,3.0
32001010099P7,2018,50,1,3.0
32001010099P7,2019,50,1,3.0
32001010100P5,2015,30,1,3.0
32001010100P5,2016,30,1,3.0
32001010100P5,2017,30,1,3.0
32001010100P5,2018,30,1,3.0
32001010100P5,2019,30,1,3.0
32001010171P0,2016,8,1,5.0
32001010171P0,2017,8,1,5.0
32001010171P0,2018,8,1,5.0
32001010171P0,2019,8,2,5.0
32001010172P6,2016,31,2,5.0
32001010172P6,2017,31,2,5.0
32001010172P6,2018,31,2,5.0
32001010172P6,2019,31,2,5.0
32001010173P2,2017,37,2,4.0
32001010173P2,2018,37,2,4.0
32001010173P2,2019,37,2,4.0
32001010174P9,2017,12,1,3.0
32001010174P9,2018,12,1,3.0
32001010174P9,2019,12,1,3.0
32001010175P5,2017,6,1,4.0
32001010175P5,2018,6,1,4.0
32001010175P5,2019,6,1,4.0
32001010176P1,2018,22,1,3.0
32001010176P1,2019,22,1,3.0
32002017001P3,2013,42,2,6.0
32002017001P3,2014,42,2,6.0
32002017001P3,2015,42,2,6.0
32002017001P3,2016,42,2,6.0
32002017001P3,2017,42,2,6.0
32002017001P3,2018,42,2,6.0
32002017001P3,2019,42,2,6.0
32002017002P0,2013,42,2,7.0
32002017002P0,2014,42,2,7.0
32002017002P0,2015,42,2,7.0
32002017002P0,2016,42,2,7.0
32002017002P0,2017,42,2,7.0
32002017002P0,2018,42,2,7.0
32002017002P0,2019,42,2,7.0
32002017003P6,2013,42,2,6.0
32002017003P6,2014,42,2,6.0
32002017003P6,2015,42,2,6.0
32002017003P6,2016,42,2,6.0
32002017003P6,2017,42,2,6.0
32002017003P6,2018,42,2,6.0
32002017003P6,2019,42,2,6.0
32002017004P2,2013,42,2,6.0
32002017004P2,2014,42,2,6.0
32002017004P2,2015,42,2,6.0
32002017004P2,2016,42,2,6.0
32002017004P2,2017,42,2,7.0
32002017004P2,2018,42,2,7.0
32002017004P2,2019,42,2,7.0
32002017005P9,2013,42,2,7.0
32002017005P9,2014,42,2,7.0
32002017005P9,2015,42,2,7.0
32002017005P9,2016,42,2,7.0
32002017005P9,2017,42,2,7.0
32002017005P9,2018,42,2,7.0
32002017005P9,2019,42,2,7.0
32002017006P5,2013,42,2,6.0
32002017006P5,2014,42,2,6.0
32002017006P5,2015,42,2,6.0
32002017006P5,2016,42,2,6.0
32002017006P5,2017,42,2,6.0
32002017006P5,2018,42,2,6.0
32002017006P5,2019,42,2,6.0
32002017007P1,2013,42,2,6.0
32002017007P1,2014,42,2,6.0
32002017007P1,2015,42,2,6.0
32002017007P1,2016,42,2,6.0
32002017007P1,2017,42,2,6.0
32002017007P1,2018,42,2,6.0
32002017007P1,2019,42,2,6.0
32002017008P8,2013,42,2,4.0
32002017008P8,2014,42,2,4.0
32002017008P8,2015,42,2,4.0
32002017008P8,2016,42,2,4.0
32002017008P8,2017,42,2,4.0
32002017008P8,2018,42,2,4.0
32002017008P8,2019,42,2,4.0
32002017009P4,2013,28,2,5.0
32002017009P4,2014,28,2,5.0
32002017009P4,2015,28,2,5.0
32002017009P4,2016,28,2,5.0
32002017009P4,2017,28,2,5.0
32002017009P4,2018,28,2,5.0
32002017009P4,2019,28,2,5.0
32002017011P9,2013,23,2,6.0
32002017011P9,2014,23,2,6.0
32002017011P9,2015,23,2,6.0
32002017011P9,2016,23,2,6.0
32002017011P9,2017,23,2,7.0
32002017011P9,2018,23,2,7.0
32002017011P9,2019,23,2,7.0
32002017012P5,2013,42,2,6.0
32002017012P5,2014,42,2,6.0
32002017012P5,2015,42,2,6.0
32002017012P5,2016,42,2,6.0
32002017012P5,2017,42,2,6.0
32002017012P5,2018,42,2,5.0
32002017012P5,2019,42,2,5.0
32002017013P1,2013,25,2,5.0
32002017013P1,2014,25,2,5.0
32002017013P1,2015,25,2,5.0
32002017013P1,2016,25,2,5.0
32002017013P1,2017,25,2,5.0
32002017013P1,2018,25,2,5.0
32002017013P1,2019,25,2,5.0
32002017014P8,2013,42,2,5.0
32002017014P8,2014,42,2,5.0
32002017014P8,2015,42,2,5.0
32002017014P8,2016,42,2,5.0
32002017014P8,2017,42,2,5.0
32002017014P8,2018,42,2,5.0
32002017014P8,2019,42,2,5.0
32002017015P4,2013,42,2,5.0
32002017015P4,2014,42,2,5.0
32002017015P4,2015,42,2,5.0
32002017015P4,2016,42,2,5.0
32002017015P4,2017,42,2,4.0
32002017015P4,2018,42,2,4.0
32002017015P4,2019,42,2,4.0
32002017016P0,2013,42,2,7.0
32002017016P0,2014,42,2,7.0
32002017016P0,2015,42,2,7.0
32002017016P0,2016,42,2,7.0
32002017016P0,2017,42,2,7.0
32002017016P0,2018,42,2,7.0
32002017016P0,2019,42,2,7.0
32002017017P7,2013,10,2,4.0
32002017017P7,2014,10,2,4.0
32002017017P7,2015,10,2,4.0
32002017017P7,2016,10,2,4.0
32002017017P7,2017,10,2,4.0
32002017017P7,2018,10,2,4.0
32002017017P7,2019,10,2,4.0
32002017019P0,2013,32,2,4.0
32002017019P0,2014,32,2,4.0
32002017019P0,2015,32,2,4.0
32002017019P0,2016,32,2,4.0
32002017019P0,2017,32,2,4.0
32002017019P0,2018,32,2,4.0
32002017019P0,2019,32,2,4.0
32002017021P4,2013,7,2,4.0
32002017021P4,2014,7,2,4.0
32002017021P4,2015,7,2,4.0
32002017021P4,2016,7,2,4.0
32002017021P4,2017,7,2,5.0
32002017021P4,2018,7,2,5.0
32002017021P4,2019,7,2,5.0
32002017022P0,2013,24,2,6.0
32002017022P0,2014,24,2,6.0
32002017022P0,2015,24,2,6.0
32002017022P0,2016,24,2,6.0
32002017022P0,2017,24,2,6.0
32002017022P0,2018,24,2,6.0
32002017022P0,2019,24,2,6.0
32002017023P7,2013,42,2,5.0
32002017023P7,2014,42,2,5.0
32002017023P7,2015,42,2,5.0
32002017023P7,2016,42,2,5.0
32002017023P7,2017,42,2,5.0
32002017023P7,2018,42,2,5.0
32002017023P7,2019,42,2,5.0
32002017024P3,2013,50,2,5.0
32002017024P3,2014,50,2,5.0
32002017024P3,2015,50,2,5.0
32002017024P3,2016,50,2,5.0
32002017024P3,2017,50,2,6.0
32002017024P3,2018,50,2,6.0
32002017024P3,2019,50,2,6.0
32002017025P0,2013,3,2,4.0
32002017025P0,2014,3,2,4.0
32002017025P0,2015,3,2,4.0
32002017025P0,2016,3,2,4.0
32002017025P0,2017,3,2,4.0
32002017025P0,2018,3,2,4.0
32002017025P0,2019,3,2,4.0
32002017027P2,2013,2,1,3.0
32002017027P2,2014,2,1,3.0
32002017027P2,2015,2,1,3.0
32002017027P2,2016,2,1,3.0
32002017027P2,2017,2,1,4.0
32002017027P2,2018,2,2,4.0
32002017027P2,2019,2,2,4.0
32002017028P9,2013,6,2,4.0
32002017028P9,2014,6,2,4.0
32002017028P9,2015,6,2,4.0
32002017028P9,2016,6,2,4.0
32002017028P9,2017,6,2,5.0
32002017028P9,2018,6,2,5.0
32002017028P9,2019,6,2,5.0
32002017029P5,2013,27,2,4.0
32002017029P5,2014,27,2,4.0
32002017029P5,2015,27,2,4.0
32002017029P5,2016,27,2,4.0
32002017029P5,2017,27,2,4.0
32002017029P5,2018,27,2,4.0
32002017029P5,2019,27,2,4.0
32002017030P3,2013,7,1,3.0
32002017030P3,2014,7,1,3.0
32002017030P3,2015,7,1,3.0
32002017030P3,2016,7,1,3.0
32002017030P3,2017,7,1,4.0
32002017030P3,2018,7,2,4.0
32002017030P3,2019,7,2,4.0
32002017031P0,2013,28,1,4.0
32002017031P0,2014,28,1,4.0
32002017031P0,2015,28,1,4.0
32002017031P0,2016,28,1,4.0
32002017031P0,2017,28,1,4.0
32002017031P0,2018,28,1,4.0
32002017031P0,2019,28,1,4.0
32002017032P6,2013,23,1,4.0
32002017032P6,2014,23,1,4.0
32002017032P6,2015,23,1,4.0
32002017032P6,2016,23,1,4.0
32002017032P6,2017,23,1,4.0
32002017032P6,2018,23,1,4.0
32002017032P6,2019,23,1,4.0
32002017033P2,2013,42,2,4.5
32002017033P2,2014,42,2,4.5
32002017033P2,2015,42,2,4.5
32002017033P2,2016,42,2,4.5
32002017033P2,2017,42,2,5.0
32002017033P2,2018,42,2,5.0
32002017033P2,2019,42,2,5.0
32002017034P9,2013,21,1,4.0
32002017034P9,2014,21,1,4.0
32002017034P9,2015,21,1,4.0
32002017034P9,2016,21,2,4.0
32002017034P9,2017,21,2,5.0
32002017034P9,2018,21,2,5.0
32002017034P9,2019,21,2,5.0
32002017035P5,2013,1,1,3.0
32002017035P5,2014,1,1,3.0
32002017035P5,2015,1,1,3.0
32002017035P5,2016,1,1,3.0
32002017035P5,2017,1,1,3.0
32002017035P5,2018,1,1,3.0
32002017035P5,2019,1,1,3.0
32002017036P1,2013,42,1,5.0
32002017036P1,2014,42,1,5.0
32002017036P1,2015,42,1,5.0
32002017036P1,2016,42,1,5.0
32002017036P1,2017,42,1,4.0
32002017036P1,2018,42,1,4.0
32002017036P1,2019,42,1,4.0
32002017037P8,2013,38,1,3.0
32002017037P8,2014,38,1,3.0
32002017037P8,2015,38,1,3.0
32002017037P8,2016,38,1,3.0
32002017037P8,2017,38,1,3.0
32002017037P8,2018,38,1,3.0
32002017037P8,2019,38,1,3.0
32002017038P4,2013,41,1,4.0
32002017038P4,2014,41,1,4.0
32002017038P4,2015,41,1,4.0
32002017038P4,2016,41,1,4.0
32002017038P4,2017,41,1,4.0
32002017038P4,2018,41,1,4.0
32002017038P4,2019,41,1,4.0
32002017039P0,2013,29,1,3.0
32002017039P0,2014,29,1,3.0
32002017039P0,2015,29,1,3.0
32002017039P0,2016,29,1,3.0
32002017039P0,2017,29,1,4.0
32002017039P0,2018,29,2,4.0
32002017039P0,2019,29,2,4.0
32002017040P9,2013,42,1,4.0
32002017040P9,2014,42,1,4.0
32002017040P9,2015,42,1,4.0
32002017040P9,2016,42,1,4.0
32002017040P9,2017,42,1,4.0
32002017040P9,2018,42,1,4.0
32002017040P9,2019,42,1,4.0
32002017041P5,2013,42,1,3.0
32002017041P5,2014,42,1,3.0
32002017041P5,2015,42,1,3.0
32002017041P5,2016,42,1,3.0
32002017041P5,2017,42,1,3.0
32002017041P5,2018,42,1,3.0
32002017041P5,2019,42,1,3.0
32002017042P1,2013,7,2,4.0
32002017042P1,2014,7,2,4.0
32002017042P1,2015,7,2,4.0
32002017042P1,2016,7,2,4.0
32002017042P1,2017,7,2,4.0
32002017042P1,2018,7,2,4.0
32002017042P1,2019,7,2,4.0
32002017044P4,2013,42,1,4.0
32002017044P4,2014,42,1,4.0
32002017044P4,2015,42,1,4.0
32002017044P4,2016,42,1,4.0
32002017044P4,2017,42,1,4.0
32002017044P4,2018,42,1,4.0
32002017044P4,2019,42,1,4.0
32002017047P3,2013,42,1,3.0
32002017047P3,2014,42,1,3.0
32002017047P3,2015,42,1,3.0
32002017047P3,2016,42,1,3.0
32002017047P3,2017,42,1,3.0
32002017047P3,2018,42,1,3.0
32002017047P3,2019,42,1,3.0
32002017048P0,2014,40,1,3.0
32002017048P0,2015,40,1,3.0
32002017048P0,2016,40,1,3.0
32002017048P0,2017,40,1,3.0
32002017048P0,2018,40,1,3.0
32002017048P0,2019,40,1,3.0
32002017049P6,2016,12,1,3.0
32002017049P6,2017,12,1,3.0
32002017049P6,2018,12,1,3.0
32002017049P6,2019,12,1,3.0
32002017050P4,2016,15,1,3.0
32002017050P4,2017,15,1,3.0
32002017050P4,2018,15,1,3.0
32002017050P4,2019,15,1,3.0
32003013001P0,2013,14,2,5.0
32003013001P0,2014,14,2,5.0
32003013001P0,2015,14,2,5.0
32003013001P0,2016,14,2,5.0
32003013001P0,2017,14,2,5.0
32003013001P0,2018,14,2,5.0
32003013001P0,2019,14,2,5.0
32003013002P6,2013,13,2,5.0
32003013002P6,2014,13,2,5.0
32003013002P6,2015,13,2,5.0
32003013002P6,2016,13,2,5.0
32003013002P6,2017,13,2,4.0
32003013002P6,2018,13,2,4.0
32003013002P6,2019,13,2,4.0
32003013003P2,2013,13,2,5.0
32003013003P2,2014,13,2,5.0
32003013003P2,2015,13,2,5.0
32003013003P2,2016,13,2,5.0
32003013003P2,2017,13,2,5.0
32003013003P2,2018,13,2,4.0
32003013003P2,2019,13,2,4.0
32003013004P9,2013,13,1,3.0
32003013004P9,2014,13,1,3.0
32003013004P9,2015,13,1,3.0
32003013004P9,2016,13,1,3.0
32003013004P9,2017,13,1,3.0
32003013004P9,2018,13,1,3.0
32003013004P9,2019,13,1,3.0
32003013005P5,2013,12,2,4.0
32003013005P5,2014,12,2,4.0
32003013005P5,2015,12,2,4.0
32003013005P5,2016,12,2,4.0
32003013005P5,2017,12,2,3.0
32003013005P5,2018,12,2,3.0
32003013005P5,2019,12,2,3.0
32003013006P1,2013,3,1,3.0
32003013006P1,2014,3,1,3.0
32003013006P1,2016,3,1,3.0
32003013006P1,2017,3,1,3.0
32003013006P1,2018,3,1,3.0
32003013007P8,2013,49,1,3.0
32003013007P8,2014,49,1,3.0
32003013007P8,2015,49,1,3.0
32003013007P8,2016,49,1,3.0
32003013007P8,2017,49,1,4.0
32003013007P8,2018,49,2,4.0
32003013007P8,2019,49,2,4.0
32003013008P4,2013,2,1,3.0
32003013008P4,2014,2,1,3.0
32003013008P4,2015,2,1,3.0
32003013008P4,2016,2,1,3.0
32003013008P4,2017,2,1,3.0
32003013008P4,2018,2,1,3.0
32003013008P4,2019,2,1,3.0
32003013009P0,2013,12,1,3.0
32003013009P0,2014,12,1,3.0
32003013009P0,2015,12,1,3.0
32003013009P0,2016,12,1,3.0
32003013009P0,2017,12,1,3.0
32003013009P0,2018,12,1,3.0
32003013009P0,2019,12,1,3.0
32003013010P9,2013,46,1,3.0
32003013010P9,2014,46,1,3.0
32003013010P9,2015,46,1,3.0
32003013010P9,2016,46,1,3.0
32003013010P9,2017,46,1,3.0
32003013011P5,2013,45,1,3.0
32003013011P5,2014,45,1,3.0
32003013011P5,2015,45,1,3.0
32003013011P5,2016,45,1,3.0
32003013011P5,2017,45,1,3.0
32003013011P5,2018,45,1,3.0
32003013011P5,2019,45,1,3.0
32003013012P1,2013,1,1,3.0
32003013012P1,2014,1,1,3.0
32003013012P1,2015,1,1,3.0
32003013012P1,2016,1,1,3.0
32003013012P1,2017,1,1,3.0
32003013012P1,2018,1,1,3.0
32003013012P1,2019,1,1,3.0
32003013013P8,2013,3,1,3.0
32003013013P8,2014,3,1,3.0
32003013013P8,2015,3,1,3.0
32003013013P8,2016,3,1,3.0
32003013013P8,2017,3,1,3.0
32003013013P8,2018,3,1,3.0
32003013013P8,2019,3,1,3.0
32003013014P4,2014,27,1,3.0
32003013014P4,2015,27,1,3.0
32003013014P4,2016,27,1,3.0
32003013014P4,2017,27,1,3.0
32003013014P4,2018,27,1,3.0
32003013014P4,2019,27,1,3.0
32003013040P5,2017,13,1,3.0
32003013040P5,2018,13,1,3.0
32003013040P5,2019,13,1,3.0
32003013041P1,2016,46,1,3.0
32003013041P1,2017,46,1,3.0
32003013041P1,2018,46,1,3.0
32003013041P1,2019,46,1,3.0
32003013042P8,2017,10,1,3.0
32003013042P8,2018,10,1,3.0
32003013042P8,2019,10,1,3.0
32004010001P0,2013,42,2,5.0
32004010001P0,2014,42,2,5.0
32004010001P0,2015,42,2,5.0
32004010001P0,2016,42,2,5.0
32004010001P0,2017,42,2,5.0
32004010001P0,2018,42,2,5.0
32004010001P0,2019,42,2,5.0
32004010002P6,2013,42,2,7.0
32004010002P6,2014,42,2,7.0
32004010002P6,2015,42,2,7.0
32004010002P6,2016,42,2,7.0
32004010002P6,2017,42,2,7.0
32004010002P6,2018,42,2,7.0
32004010002P6,2019,42,2,7.0
32004010003P2,2013,27,2,5.0
32004010003P2,2014,27,2,5.0
32004010003P2,2015,27,2,5.0
32004010003P2,2016,27,2,5.0
32004010003P2,2017,27,2,5.0
32004010003P2,2018,27,2,5.0
32004010003P2,2019,27,2,5.0
32004010004P9,2013,23,2,5.0
32004010004P9,2014,23,2,5.0
32004010004P9,2015,23,2,5.0
32004010004P9,2016,23,2,5.0
32004010004P9,2017,23,2,6.0
32004010004P9,2018,23,2,6.0
32004010004P9,2019,23,2,6.0
32004010005P5,2013,25,2,5.0
32004010005P5,2014,25,2,5.0
32004010005P5,2015,25,2,5.0
32004010005P5,2016,25,2,5.0
32004010005P5,2017,25,2,6.0
32004010005P5,2018,25,2,6.0
32004010005P5,2019,25,2,6.0
32004010006P1,2013,42,2,6.0
32004010006P1,2014,42,2,6.0
32004010006P1,2015,42,2,6.0
32004010006P1,2016,42,2,6.0
32004010006P1,2017,42,2,7.0
32004010006P1,2018,42,2,7.0
32004010006P1,2019,42,2,7.0
32004010007P8,2013,42,2,5.0
32004010007P8,2014,42,2,5.0
32004010007P8,2015,42,2,5.0
32004010007P8,2016,42,2,5.0
32004010007P8,2017,42,2,5.0
32004010007P8,2018,42,2,5.0
32004010007P8,2019,42,2,5.0
32004010008P4,2013,42,2,5.0
32004010008P4,2014,42,2,5.0
32004010008P4,2015,42,2,5.0
32004010008P4,2016,42,2,5.0
32004010008P4,2017,42,2,4.0
32004010008P4,2018,42,2,4.0
32004010008P4,2019,42,2,4.0
32004010009P0,2013,42,2,4.0
32004010009P0,2014,42,2,4.0
32004010009P0,2015,42,2,4.0
32004010009P0,2016,42,2,4.0
32004010009P0,2017,42,2,4.0
32004010009P0,2018,42,2,4.0
32004010009P0,2019,42,2,4.0
32004010010P9,2013,42,2,4.0
32004010010P9,2014,42,2,4.0
32004010010P9,2015,42,2,4.0
32004010010P9,2016,42,2,4.0
32004010010P9,2017,42,2,4.0
32004010010P9,2018,42,2,4.0
32004010010P9,2019,42,2,4.0
32004010011P5,2013,42,2,4.0
32004010011P5,2014,42,2,4.0
32004010011P5,2015,42,2,4.0
32004010011P5,2016,42,2,4.0
32004010011P5,2017,42,2,4.0
32004010011P5,2018,42,2,4.0
32004010011P5,2019,42,2,4.0
32004010012P1,2013,42,2,5.0
32004010012P1,2014,42,2,5.0
32004010012P1,2015,42,2,5.0
32004010012P1,2016,42,2,5.0
32004010012P1,2017,42,2,5.0
32004010012P1,2018,42,2,5.0
32004010012P1,2019,42,2,5.0
32004010013P8,2013,42,2,6.0
32004010013P8,2014,42,2,6.0
32004010013P8,2015,42,2,6.0
32004010013P8,2016,42,2,6.0
32004010013P8,2017,42,2,5.0
32004010013P8,2018,42,2,5.0
32004010013P8,2019,42,2,5.0
32004010014P4,2013,42,2,6.0
32004010014P4,2014,42,2,6.0
32004010014P4,2015,42,2,6.0
32004010014P4,2016,42,2,6.0
32004010014P4,2017,42,2,6.0
32004010014P4,2018,42,2,6.0
32004010014P4,2019,42,2,6.0
32004010015P0,2013,24,2,4.0
32004010015P0,2014,24,2,4.0
32004010015P0,2015,24,2,4.0
32004010015P0,2016,24,2,4.0
32004010015P0,2017,24,2,5.0
32004010015P0,2018,24,2,5.0
32004010015P0,2019,24,2,5.0
32004010016P7,2013,42,2,4.0
32004010016P7,2014,42,2,4.0
32004010016P7,2015,42,2,4.0
32004010016P7,2016,42,2,4.0
32004010016P7,2017,42,2,4.0
32004010016P7,2018,42,2,4.0
32004010016P7,2019,42,2,4.0
32004010017P3,2013,7,2,4.0
32004010017P3,2014,7,2,4.0
32004010017P3,2015,7,2,4.0
32004010017P3,2016,7,2,4.0
32004010017P3,2017,7,2,5.0
32004010017P3,2018,7,2,5.0
32004010017P3,2019,7,2,5.0
32004010018P0,2013,42,2,5.0
32004010018P0,2014,42,2,5.0
32004010018P0,2015,42,2,5.0
32004010018P0,2016,42,2,5.0
32004010018P0,2017,42,2,4.0
32004010018P0,2018,42,2,4.0
32004010018P0,2019,42,2,4.0
32004010020P4,2013,14,1,3.0
32004010020P4,2014,14,1,3.0
32004010020P4,2015,14,1,3.0
32004010020P4,2016,14,1,3.0
32004010020P4,2017,14,1,3.0
32004010020P4,2018,14,1,3.0
32004010020P4,2019,14,1,3.0
32004010022P7,2013,42,2,4.0
32004010022P7,2014,42,2,4.0
32004010022P7,2015,42,2,4.0
32004010022P7,2016,42,2,4.0
32004010022P7,2017,42,2,4.0
32004010022P7,2018,42,2,4.0
32004010022P7,2019,42,2,4.0
32004010023P3,2013,38,1,3.0
32004010023P3,2014,38,1,3.0
32004010023P3,2015,38,1,3.0
32004010023P3,2016,38,1,3.0
32004010023P3,2017,38,1,4.0
32004010023P3,2018,38,1,4.0
32004010023P3,2019,38,1,4.0
32004010024P0,2013,27,1,3.0
32004010024P0,2014,27,1,3.0
32004010024P0,2015,27,1,3.0
32004010024P0,2016,27,1,3.0
32004010024P0,2017,27,1,3.0
32004010024P0,2018,27,1,3.0
32004010024P0,2019,27,1,3.0
32004010025P6,2013,42,2,5.0
32004010025P6,2014,42,2,5.0
32004010025P6,2015,42,2,5.0
32004010025P6,2016,42,2,5.0
32004010025P6,2017,42,2,4.0
32004010025P6,2018,42,2,4.0
32004010025P6,2019,42,2,4.0
32004010026P2,2013,42,1,4.0
32004010026P2,2014,42,1,4.0
32004010026P2,2015,42,1,4.0
32004010026P2,2016,42,1,4.0
32004010026P2,2017,42,1,4.0
32004010026P2,2018,42,1,4.0
32004010026P2,2019,42,1,4.0
32004010027P9,2013,2,1,3.0
32004010027P9,2014,2,1,3.0
32004010027P9,2015,2,1,3.0
32004010027P9,2016,2,1,3.0
32004010027P9,2017,2,1,3.0
32004010027P9,2018,2,1,3.0
32004010027P9,2019,2,1,3.0
32004010028P5,2013,45,1,3.0
32004010028P5,2014,45,1,3.0
32004010028P5,2015,45,1,3.0
32004010028P5,2016,45,1,3.0
32004010028P5,2017,45,1,3.0
32004010028P5,2018,45,1,3.0
32004010028P5,2019,45,1,3.0
32004010029P1,2013,42,2,4.0
32004010029P1,2014,42,2,4.0
32004010029P1,2015,42,2,4.0
32004010029P1,2016,42,2,4.0
32004010029P1,2017,42,2,4.0
32004010029P1,2018,42,2,4.0
32004010029P1,2019,42,2,4.0
32004010030P0,2013,45,1,3.0
32004010030P0,2014,45,1,3.0
32004010030P0,2015,45,1,3.0
32004010030P0,2016,45,1,3.0
32004010030P0,2017,45,1,3.0
32004010030P0,2018,45,1,3.0
32004010030P0,2019,45,1,3.0
32004010031P6,2014,42,2,5.0
32004010031P6,2015,42,2,5.0
32004010031P6,2016,42,2,5.0
32004010031P6,2017,42,2,5.0
32004010031P6,2018,42,2,5.0
32004010031P6,2019,42,2,5.0
32004010040P5,2017,50,1,3.0
32004010040P5,2018,50,1,3.0
32004010040P5,2019,50,1,3.0
32004010041P1,2017,16,1,3.0
32004010041P1,2018,16,1,3.0
32004010041P1,2019,16,1,3.0
32005016003P5,2013,7,2,4.0
32005016003P5,2014,7,2,4.0
32005016003P5,2015,7,2,4.0
32005016003P5,2016,7,2,4.0
32005016003P5,2017,7,2,4.0
32005016003P5,2018,7,2,4.0
32005016004P1,2013,44,2,5.0
32005016004P1,2014,44,2,5.0
32005016004P1,2015,44,2,5.0
32005016004P1,2016,44,2,5.0
32005016004P1,2017,44,2,5.0
32005016004P1,2018,44,2,5.0
32005016004P1,2019,44,2,5.0
32005016005P8,2013,14,2,4.0
32005016005P8,2014,14,2,4.0
32005016005P8,2015,14,2,4.0
32005016005P8,2016,14,2,4.0
32005016005P8,2017,14,2,5.0
32005016005P8,2018,14,2,5.0
32005016005P8,2019,14,2,5.0
32005016007P0,2013,38,2,4.0
32005016007P0,2014,38,2,4.0
32005016007P0,2015,38,2,4.0
32005016007P0,2016,38,2,4.0
32005016007P0,2017,38,2,4.0
32005016007P0,2018,38,2,4.0
32005016007P0,2019,38,2,4.0
32005016008P7,2013,3,1,4.0
32005016008P7,2014,3,1,4.0
32005016008P7,2015,3,2,4.0
32005016008P7,2016,3,2,4.0
32005016008P7,2017,3,2,4.0
32005016008P7,2018,3,2,4.0
32005016008P7,2019,3,2,4.0
32005016009P3,2013,4,2,5.0
32005016009P3,2014,4,2,5.0
32005016009P3,2015,4,2,5.0
32005016009P3,2016,4,2,5.0
32005016009P3,2017,4,2,5.0
32005016009P3,2018,4,2,5.0
32005016009P3,2019,4,2,5.0
32005016010P1,2013,40,2,5.0
32005016010P1,2014,40,2,5.0
32005016010P1,2015,40,2,5.0
32005016010P1,2016,40,2,5.0
32005016010P1,2017,40,2,5.0
32005016010P1,2018,40,2,5.0
32005016010P1,2019,40,2,5.0
32005016011P8,2013,34,2,4.0
32005016011P8,2014,34,2,4.0
32005016011P8,2015,34,2,4.0
32005016011P8,2016,34,2,4.0
32005016011P8,2017,34,2,4.0
32005016011P8,2018,34,2,4.0
32005016011P8,2019,34,2,4.0
32005016012P4,2013,7,2,4.0
32005016012P4,2014,7,2,4.0
32005016012P4,2015,7,2,4.0
32005016012P4,2016,7,2,4.0
32005016012P4,2017,7,2,4.0
32005016012P4,2018,7,2,3.0
32005016012P4,2019,7,2,4.0
32005016013P0,2013,32,1,4.0
32005016013P0,2014,32,1,4.0
32005016013P0,2015,32,1,4.0
32005016013P0,2016,32,1,4.0
